publisher,title,summary,pubdate,link,thumblink
Buzzfeed,"Macaulay Culkin's Response To The ""Home Alone"" Reboot News Will Make You Laugh Until It Hurts",Just...wow.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 18:36:57 -0400",https://www.buzzfeed.com/crystalro/macaulay-culkin-updated-home-alone-photo,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/18/campaign_images/c0cc47eace58/macaulay-culkins-response-to-the-home-alone-reboo-2-3252-1565289410-0_dblbig.jpg
Buzzfeed,"The Intro To The ""Beverly Hills, 90210"" Reboot Is Exactly The Same As The Original, And That Is Perfect","Welcome back, West Beverly class of '93!View Entire Post &rsaquo;","Thu, 08 Aug 2019 18:27:03 -0400",https://www.buzzfeed.com/briangalindo/attn-gen-xers-the-intro-to-the-beverly-hills-90210-reboot,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/18/campaign_images/d6d9d3780e93/the-intro-to-the-beverly-hills-90210-reboot-is-ex-2-551-1565288818-0_dblbig.jpg
Buzzfeed,Monica Lewinsky Has Been Responding To People On Twitter About The Clinton Scandal And It's Actually Very Funny,What are Monica Lewinsky stans called because I think I may be one of them?View Entire Post &rsaquo;,"Thu, 08 Aug 2019 15:03:45 -0400",https://www.buzzfeed.com/mjs538/monica-lewinsky-has-been-responding-to-people-on-twitter,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/15/campaign_images/6347795d579b/monica-lewinsky-has-been-responding-to-people-on--2-3187-1565276619-0_dblbig.jpg
Buzzfeed,"Halle Bailey Had The Best Response To Those Criticizing Her ""Little Mermaid"" Casting","""I'm just so excited to be a part of it.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 08:26:34 -0400",https://www.buzzfeed.com/shylawatson/halle-bailey-ariel-little-mermaid-backlash-response,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/18/tmp/b594f862f2b3/tmp-name-2-163-1565200984-0_dblbig.jpg
Buzzfeed,"The ""Veronica Mars"" Cast All Agrees That Kristen Bell Is The Queen Of One-Takes",Let's point some fingers!View Entire Post &rsaquo;,"Fri, 09 Aug 2019 05:26:09 -0400",https://www.buzzfeed.com/christianzamora/the-veronica-mars-cast-whos-who,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/23/campaign_images/1ab1e7e24634/the-veronica-mars-cast-all-agrees-that-kristen-be-2-558-1565307529-0_dblbig.jpg
Buzzfeed,"Ariana Grande Performed A Duet With Barbra Streisand And, Wow, This Is What Gay Heaven Sounds Like",The musical duo we deserve.View Entire Post &rsaquo;,"Wed, 07 Aug 2019 22:26:01 -0400",https://www.buzzfeed.com/terrycarter/ariana-grande-performed-a-duet-with-barbra-streisand,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/17/tmp/e5124c35b19f/tmp-name-2-138-1565200131-0_dblbig.jpg
Buzzfeed,"Blake And Caelynn's ""Bachelor In Paradise"" Drama Is Imploding, And We Have The Receipts","""If I come over it's just for sex. Nothing more nothing less.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 15:26:00 -0400",https://www.buzzfeed.com/sydrobinson1/here-are-all-the-texts-from-the-blake-and-caelynn-bachelor,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/16/tmp/b8c6d1c84f57/tmp-name-2-2778-1565194084-0_dblbig.jpg
Buzzfeed,"OMG, The Gorgeousity Of Miranda Lambert's Husband Brendan McLoughlin Is Overwhelming",Hotter than ~kerosene~.View Entire Post &rsaquo;,"Fri, 09 Aug 2019 01:25:46 -0400",https://www.buzzfeed.com/ryanschocket2/miranda-lamberts-husband-is-really-hot-and-its-time-we-talk,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/15/campaign_images/c0cc47eace58/omg-the-gorgeousity-of-miranda-lamberts-husband-b-2-2726-1565277982-0_dblbig.jpg
Buzzfeed,"The New ""KUWTK"" Trailer Hints At Drama Between Khloé And Tristan As Well As Scott And Kourtney And My Heart Can't Take It",Roll on September.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 09:31:57 -0400",https://www.buzzfeed.com/elliewoodward/new-kuwtk-trailer-drama-khloe-and-tristan-true-birthday,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/9/campaign_images/fa61f06365f4/the-new-kuwtk-trailer-hints-at-drama-between-khlo-2-2335-1565256713-0_dblbig.jpg
Buzzfeed,Tana Mongeau Just Confirmed That She And Jake Paul Aren't Legally Married After All,"""Legally binding yourself to someone else takes away the love.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 11:25:59 -0400",https://www.buzzfeed.com/elliewoodward/tana-mongeau-confirmed-jake-paul-not-legally-married,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/18/campaign_images/badcaa92441a/tana-mongeau-just-confirmed-that-she-and-jake-pau-2-324-1565204390-0_dblbig.jpg
Buzzfeed,Here Are All The Secrets We Know About Taylor Swift's New Album So Far,Warning:Loverspoilers ahead.View Entire Post &rsaquo;,"Fri, 09 Aug 2019 09:26:21 -0400",https://www.buzzfeed.com/elliewoodward/details-taylor-swift-new-album-lover-from-secret-sessions,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/18/campaign_images/8acad8b21c40/here-are-all-the-secrets-we-know-about-taylor-swi-2-337-1565204346-0_dblbig.jpg
Buzzfeed,Gwendoline Christie Revealed The Reason Behind Submitting Herself For An Emmy Nomination,"TheGame of Thronesstar, who played Ser Brienne of Tarth, not only submitted herself for Best Supporting Actress in a Drama Series but also secured the nomination.View Entire Post &rsaquo;","Wed, 07 Aug 2019 18:37:17 -0400",https://www.buzzfeed.com/benhenry/gwendoline-christie-emmy-nomination,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/18/campaign_images/022c53e8fbfe/gwendoline-christie-revealed-the-reason-behind-su-2-269-1565203033-7_dblbig.jpg
Buzzfeed,Taylor Swift Fans Got Real Mad At Charli XCX For A Hot Second So She Released A Statement On Twitter,"""It kind of felt like I was getting up onstage and waving to 5-year-olds.”View Entire Post &rsaquo;","Wed, 07 Aug 2019 21:26:21 -0400",https://www.buzzfeed.com/stephenlaconte/taylor-swift-charli-xcx-drama-reputation-tour,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/14/campaign_images/fdb3d0064f1f/taylor-swift-fans-got-real-mad-at-charli-xcx-for--2-799-1565189477-4_dblbig.jpg
Buzzfeed,"Ariana Grande Is Reportedly Dating Mikey Foster From Social House, And Here Are The Social Media Breadcrumbs",HUNGRY 👏 FOR 👏 BREAD CRUMBS 👏View Entire Post &rsaquo;,"Wed, 07 Aug 2019 14:59:00 -0400",https://www.buzzfeed.com/sydrobinson1/ariana-grande-reportedly-dating-mikey-foster,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/14/campaign_images/72b8ac466724/ariana-grande-is-reportedly-dating-mikey-foster-f-2-836-1565189935-0_dblbig.jpg
Buzzfeed,All Of The Girls Each Of The Jonas Brothers Has Dated,"From Miley to Demi to Gigi to the many, many others.View Entire Post &rsaquo;","Thu, 08 Aug 2019 23:25:58 -0400",https://www.buzzfeed.com/mjs538/heres-every-girl-every-jonas-brother-has-ever-dated,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/0/campaign_images/c7f740b22143/all-of-the-girls-each-of-the-jonas-brothers-has-d-2-648-1565136040-0_dblbig.jpg
Buzzfeed,Only A Millennial Can Make It Past Level 40 On This Never-Ending '90s Quiz,You've been warned: This quizneverends.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 21:18:17 -0400",https://www.buzzfeed.com/andrewziegler/never-ending-90s-quiz-millennials,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/21/campaign_images/e0036da69891/only-a-millennial-can-make-it-past-level-40-on-th-2-222-1565299093-0_dblbig.jpg
Buzzfeed,"Here's How ""Riverdale"" Stopped Cole Sprouse From Quitting Acting","Oh, Jughead.View Entire Post &rsaquo;","Thu, 08 Aug 2019 00:25:54 -0400",https://www.buzzfeed.com/morganmurrell/cole-sprouse-ready-quit-acting-before-riverdale,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/6/15/tmp/a73b8447e640/tmp-name-2-503-1565106736-0_dblbig.jpg
Buzzfeed,"Billy Ray Cyrus Just Revealed The One Lyric He Wasn't Allowed To Sing In ""Old Town Road""","""For some reason I thought it would be funny...""View Entire Post &rsaquo;","Wed, 07 Aug 2019 17:45:27 -0400",https://www.buzzfeed.com/stephenlaconte/billy-ray-cyrus-old-town-road-marijuana-lyric-cut,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/15/campaign_images/0b8ca97950a3/billy-ray-cyrus-just-revealed-the-one-lyric-he-wa-2-128-1565191003-0_dblbig.jpg
Buzzfeed,"Britney Spears Posted A Picture Of Her Teenage Children And Now I Feel Like Old Rose In ""Titanic""",Why does this make me feel oddly emotional?View Entire Post &rsaquo;,"Thu, 08 Aug 2019 10:26:02 -0400",https://www.buzzfeed.com/mjs538/britney-spears-posted-a-picture-of-her-teenage-children-and,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/15/campaign_images/fce3ef31470b/britney-spears-posted-a-picture-of-her-teenage-ch-2-2582-1565190262-0_dblbig.jpg
Buzzfeed,"32 Of The Best ""Bachelor In Paradise"" Tweets From The Premiere","""The devil works hard, but ABC producers work harder.""View Entire Post &rsaquo;","Wed, 07 Aug 2019 14:51:25 -0400",https://www.buzzfeed.com/caseyrackham/bachelor-in-paradise-tweets-1,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/14/campaign_images/fdb3d0064f1f/32-of-the-best-bachelor-in-paradise-tweets-from-t-2-791-1565189480-0_dblbig.jpg
Buzzfeed,Honestly Just Look At How Much Sunscreen Bradley Cooper Puts On His Face,He uses protection.View Entire Post &rsaquo;,"Wed, 07 Aug 2019 15:13:37 -0400",https://www.buzzfeed.com/lyapalater/bradley-cooper-king-of-sunscreen,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/15/campaign_images/866608b22115/honestly-just-look-at-how-much-sunscreen-bradley--2-467-1565190813-0_dblbig.jpg
Buzzfeed,"Miranda Lambert Had The Best Response When Someone Said Her Marriage ""Won't Last""","""Sure won't!""View Entire Post &rsaquo;","Wed, 07 Aug 2019 15:26:27 -0400",https://www.buzzfeed.com/jenniferabidor/miranda-lambert-had-the-best-reply,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/7/15/campaign_images/98740dede25e/miranda-lambert-had-the-best-response-when-someon-2-1311-1565191582-0_dblbig.jpg
