publisher,title,summary,pubdate,link,thumblink
The Guardian,Transmission: from the Sea of Tranquility to planet Earth,"This month sees the 50th anniversary of the Apollo 11 mission, landing the first man on the moon. As the Observer’s science editorRobin McKie looks ahead to the future of manned spaceflight, we look back at how, in 1969, mankind viewed that giant leapContinue reading...","Sat, 06 Jul 2019 14:00:34 GMT",https://www.theguardian.com/science/gallery/2019/jul/06/transmission-from-the-sea-of-tranquility-to-planet-earth,https://i.guim.co.uk/img/media/881405dd8b1d17d5b25b7d795792c60e180d6c1a/0_347_3300_1980/master/3300.jpg?width=140&quality=85&auto=format&fit=max&s=875c3bb65790cc9ea6b97cf0bae1624e
The Guardian,Thousands watch total solar eclipse from Chile and Argentina – in pictures,Thousands gathered across Chile and Argentina to witness the only total solar eclipse for 2019. Northern Chile is known for clear skies and is being turned into a global astronomy hub‘Something supreme’: thousands in Chile and Argentina marvel at total solar eclipseContinue reading...,"Wed, 03 Jul 2019 03:57:34 GMT",https://www.theguardian.com/science/gallery/2019/jul/03/thousands-watch-total-solar-eclipse-from-chile-and-argentina-in-pictures,https://i.guim.co.uk/img/media/0e4d208f38cfdbc5874af4edbec65cdebd44e71e/644_730_2053_1232/master/2053.jpg?width=140&quality=85&auto=format&fit=max&s=d9dd801169d8511376b96a8fda88e4e4
Reuters,"Staring at seagulls can stop them stealing food, research shows","Britain's seaside towns are at war with their seagulls, urging visitors not to feed the birds in an effort to stop them snatching titbits like potato chips from tourists' hands.","Fri, 09 Aug 2019 06:47:26 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/H_zpeBlO2PI/staring-at-seagulls-can-stop-them-stealing-food-research-shows-idUSKCN1UX1I2,
Reuters,United Launch Alliance rocket blasts off from Florida carrying Air Force communications satellite,"United Launch Alliance, a joint venture between Boeing Co and Lockheed Martin Corp, blasted off into space on Thursday morning, one of the final satellites for the U.S. Air Force's new secure communications network.","Thu, 08 Aug 2019 11:54:31 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/1C-030RBcrM/united-launch-alliance-rocket-blasts-off-from-florida-carrying-air-force-communications-satellite-idUSKCN1UY18Z,
Reuters,Israel's Amos-17 satellite enroute to target orbit after SpaceX launch,Space Communication said on Wednesday its Amos-17 communications satellite was launched into space and was enroute to its orbital position after separating from its SpaceX rocket.,"Wed, 07 Aug 2019 03:39:33 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/Km0Zm_tWnWo/israels-amos-17-satellite-enroute-to-target-orbit-after-spacex-launch-idUSKCN1UX0OP,
Reuters,Rocket Lab plans reusable booster for satellite launches,"Small-satellite launch firm Rocket Lab announced on Tuesday a plan to recover the core booster of its Electron rocket using a helicopter, a bold cost-saving concept that, if successful, would make it the second company after Elon Musk's SpaceX to reuse an orbital-class rocket booster.","Tue, 06 Aug 2019 21:53:27 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/DBkEviRqsXQ/rocket-lab-plans-reusable-booster-for-satellite-launches-idUSKCN1UX05I,
Reuters,'Moving fast:' Musk's SpaceX eyes Florida for launch site for Mars rocket,"Elon Musk's SpaceX is expanding its facilities in Florida to make room for the space company's forthcoming super heavy-lift launch vehicle dubbed Starship, according to a draft of the plans seen by Reuters on Friday.","Fri, 02 Aug 2019 16:55:45 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/dDwFQlkKkYs/moving-fast-musks-spacex-eyes-florida-for-launch-site-for-mars-rocket-idUSKCN1US2FK,
Reuters,Astronomers find that Milky Way is a warped and twisted galaxy,"Astronomers have created the most precise map to date of the Milky Way by tracking thousands of big pulsating stars spread throughout the galaxy, demonstrating that its disk of myriad stars is not flat but dramatically warped and twisted in shape.","Fri, 02 Aug 2019 06:19:41 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/pCTwExBEiK8/astronomers-find-that-milky-way-is-a-warped-and-twisted-galaxy-idUSKCN1UR5LL,
Reuters,Chinese state agency to launch rocket for commercial use in August,"A Chinese government space agency is expected to launch its first rocket meant for commercial use in August, putting pressure on other domestic rocket firms to develop their own launch vehicles ahead of an expected commercial satellite boom.","Thu, 01 Aug 2019 04:02:03 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/LLmNU3vo2lg/chinese-state-agency-to-launch-rocket-for-commercial-use-in-august-idUSKCN1UR3VC,
Reuters,Sunbeam-sailing spacecraft deemed 'mission success' in Earth orbit,"A small crowd-funded satellite promoted by TV host and science educator Bill Nye has been propelled into a higher orbit using only the force of sunlight blowing against its sail in space, a novel propulsion developers say could ""democratize"" spaceflight.","Wed, 31 Jul 2019 22:51:41 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/yBd_pduJWh4/sunbeam-sailing-spacecraft-deemed-mission-success-in-earth-orbit-idUSKCN1UR360,
Reuters,"After historic rocket launch, Chinese startup to ramp up missions","Beijing-based startup iSpace is planning up to eight commercial rocket launches next year, after last week becoming China's first privately funded firm to put a satellite into orbit, its executives told Reuters.","Wed, 31 Jul 2019 01:58:38 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/lHFvwf0YTLg/after-historic-rocket-launch-chinese-startup-to-ramp-up-missions-idUSKCN1UQ0I9,
Reuters,Hundreds of fossils of strange primordial predator unearthed in Canada,"Hundreds of fossils of a primordial sea creature with rake-like claws and a head resembling a famous fictional spaceship have been unearthed in Canada, providing a wealth of information about an important predator from a key time in the evolution of life on Earth.","Tue, 30 Jul 2019 19:18:37 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/LuwsjtyvtD8/hundreds-of-fossils-of-strange-primordial-predator-unearthed-in-canada-idUSKCN1UP2MX,
Reuters,Genome study finds roots of Komodo dragon's tenaciousness,"Scientists have mapped the genome of the Komodo dragon, the world's largest lizard, discovering intriguing secrets behind the impressive speed and endurance these cold-blooded predators muster by ratcheting up their metabolism to mammal-like levels.","Mon, 29 Jul 2019 18:01:40 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/4yF00pDsLMg/genome-study-finds-roots-of-komodo-dragons-tenaciousness-idUSKCN1UO2AL,
Reuters,Israel's Spacecom looks to rebound from rough patch with Africa satellite,Israel’s Space Communication Ltd plans a satellite launch next weekend which it hopes will mark a rebound from a couple of major setbacks in recent years.,"Sun, 28 Jul 2019 07:25:53 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/fjqaDO5TLwU/israels-spacecom-looks-to-rebound-from-rough-patch-with-africa-satellite-idUSKCN1UN0E1,
Reuters,Giant dinosaur bone found in southwestern France,The thigh bone of a giant dinosaur was found this week by French paleontologists at an excavation site in southwestern France where remains of some of the largest animals that ever lived on land have been dug up since 2010.,"Fri, 26 Jul 2019 10:31:10 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/F9Umx63Zohw/giant-dinosaur-bone-found-in-southwestern-france-idUSKCN1UK2U9,
Reuters,Star orbiting massive black hole lends support to Einstein's theory,"Observations of light coming from a star zipping in orbit around the humongous black hole at the center of our galaxy have provided fresh evidence backing Albert Einstein's 1915 theory of general relativity, astronomers said on Thursday.","Thu, 25 Jul 2019 15:26:07 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/o9PchC03bxw/star-orbiting-massive-black-hole-lends-support-to-einsteins-theory-idUSKCN1UK2U3,
Reuters,Pakistan aims to send first astronaut into space by 2022,Pakistan said on Thursday it aims to send its first astronaut into space by 2022 and will begin selecting candidates next year.,"Thu, 25 Jul 2019 08:11:43 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/rMzqbTX0M5g/pakistan-aims-to-send-first-astronaut-into-space-by-2022-idUSKCN1UK1PI,
Reuters,Chinese rocket startup puts satellites into orbit for first time,"A rocket developed by iSpace put satellites into orbit after a launch from a state facility in northwestern China on Thursday, marking the first successful orbital launch by a privately funded Chinese firm.","Thu, 25 Jul 2019 02:47:48 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/aLAogFtTq_w/chinese-rocket-startup-puts-satellites-into-orbit-for-first-time-idUSKCN1UK0KY,
Reuters,"India's moon mission lifts off, hopes to probe lunar south pole","India launched a rocket into space on Monday in an attempt to safely land a rover on the moon, its most ambitious mission yet in the effort to establish itself as a low-cost space power.","Thu, 25 Jul 2019 02:16:08 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/dSn4zaK_6cA/indias-moon-mission-lifts-off-hopes-to-probe-lunar-south-pole-idUSKCN1UH0WH,
Reuters,Milky Way melded with smaller galaxy in long-ago cosmic crash,"The Milky Way, home to our sun and billions of other stars, merged with another smaller galaxy in a colossal cosmic collision roughly 10 billion years ago, scientists said on Monday based on data from the Gaia space observatory.","Mon, 22 Jul 2019 13:29:49 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/s7r9QKGp0aE/milky-way-melded-with-smaller-galaxy-in-long-ago-cosmic-crash-idUSKCN1UH21H,
Reuters,India to buy Russian rocket engines for its space program: RIA,"India plans to buy rocket engines from Russia for its national space program, RIA news agency cited Russian Deputy Prime Minister Yury Borisov as saying during a visit to New Delhi on Monday.","Mon, 22 Jul 2019 11:45:48 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/m2xzIbglObA/india-to-buy-russian-rocket-engines-for-its-space-program-ria-idUSKCN1UH1UD,
Reuters,Shaken or stirred: robotic bartender serves up cocktails for Prague clubbers,"For revelers at one Prague megaclub, gone are the days of being squashed at the bar waiting to get a watered-down cocktail.","Mon, 22 Jul 2019 08:01:49 -0400",http://feeds.reuters.com/~r/reuters/scienceNews/~3/7jqran4V6ME/shaken-or-stirred-robotic-bartender-serves-up-cocktails-for-prague-clubbers-idUSKCN1UE1B7,
